688088,虹软科技,48.21,47.85,48.66,47.6,48.11,20190722,-0.26,2019-12-29 12:12:09
688066,航天宏图,38.07,38.6,39.98,37.9,37.89,20190722,0.71,2019-12-29 12:12:09
688033,天宜上佳,27.13,26.8,27.46,26.79,27.04,20190722,-0.24,2019-12-29 12:12:09
688029,南微医学,157.05,157.25,160.69,156.5,156.41,20190722,0.84,2019-12-29 12:12:09
688028,沃尔德,64.92,64.36,66.65,64.35,65.1,20190722,-0.74,2019-12-29 12:12:09
688022,瀚川智能,44.49,43.94,45.45,43.66,44.23,20190722,-0.29,2019-12-29 12:12:09
688020,方邦股份,93.0,90.57,93.89,89.6,92.34,20190722,-1.77,2019-12-29 12:12:09
688019,安集科技,135.8,132.72,141.99,131.96,134.85,20190722,-2.13,2019-12-29 12:12:09
688018,乐鑫科技,171.31,168.59,174.6,167.51,170.31,20190722,-1.72,2019-12-29 12:12:09
688016,心脉医疗,145.0,145.0,149.98,145.0,144.01,20190722,0.99,2019-12-29 12:12:09
688015,交控科技,32.45,32.19,32.89,32.06,32.45,20190722,-0.26,2019-12-29 12:12:09
688012,中微公司,91.1,95.0,95.5,91.1,91.4,20190722,3.6,2019-12-29 12:12:09
688011,新光光电,42.02,41.69,42.63,41.61,42.01,20190722,-0.32,2019-12-29 12:12:09
688010,福光股份,42.55,42.26,43.25,42.21,42.49,20190722,-0.23,2019-12-29 12:12:09
688009,中国通号,6.98,6.91,7.04,6.91,6.97,20190722,-0.06,2019-12-29 12:12:10
688008,澜起科技,75.0,73.39,76.19,73.01,74.88,20190722,-1.49,2019-12-29 12:12:10
688007,光峰科技,28.13,27.56,28.52,27.44,28.1,20190722,-0.54,2019-12-29 12:12:10
688006,杭可科技,40.41,40.61,42.3,40.41,40.76,20190722,-0.15,2019-12-29 12:12:10
688005,容百科技,30.66,32.86,34.5,30.66,30.89,20190722,1.97,2019-12-29 12:12:10
688003,天准科技,29.53,29.55,30.3,29.36,29.5,20190722,0.05,2019-12-29 12:12:10
688002,睿创微纳,39.66,38.78,40.23,38.5,39.56,20190722,-0.78,2019-12-29 12:12:10
688001,华兴源创,44.9,45.31,47.9,44.9,44.62,20190722,0.69,2019-12-29 12:12:10
603256,宏和科技,15.5,14.98,15.62,14.88,15.47,20190719,-0.49,2019-12-29 12:12:10
603236,移远通信,144.69,142.22,146.3,142.07,144.1,20190716,-1.88,2019-12-29 12:12:10
300785,值得买,137.0,142.0,150.0,136.1,136.98,20190715,5.02,2019-12-29 12:12:10
300783,三只松鼠,65.52,62.59,66.49,62.58,64.85,20190712,-2.26,2019-12-29 12:12:10
601236,红塔证券,17.15,16.57,17.6,16.5,17.35,20190705,-0.78,2019-12-29 12:12:10
300788,中信出版,48.75,49.35,49.77,48.35,48.7,20190705,0.65,2019-12-29 12:12:10
601698,中国卫通,11.3,11.38,11.62,11.23,11.26,20190628,0.12,2019-12-29 12:12:10
603867,新化股份,24.23,23.94,24.38,23.87,24.47,20190627,-0.53,2019-12-29 12:12:10
600968,海油发展,2.91,2.91,2.94,2.9,2.91,20190626,0.0,2019-12-29 12:12:10
603863,松炀资源,15.9,16.07,16.23,15.85,16.0,20190621,0.07,2019-12-29 12:12:10
300594,朗进科技,35.26,34.99,35.45,34.77,35.31,20190621,-0.32,2019-12-29 12:12:10
603217,元利科技,48.22,48.45,48.77,47.99,48.12,20190620,0.33,2019-12-29 12:12:10
002956,西麦食品,53.35,54.16,54.88,53.32,53.35,20190619,0.81,2019-12-29 12:12:10
300782,卓胜微,418.0,415.8,421.0,411.14,421.47,20190618,-5.67,2019-12-29 12:12:10
603915,国茂股份,15.08,15.03,15.26,15.02,15.13,20190614,-0.1,2019-12-29 12:12:10
300781,因赛集团,33.28,32.0,33.74,29.95,33.28,20190606,-1.28,2019-12-29 12:12:10
300780,德恩精工,23.44,23.97,25.15,23.44,24.88,20190531,-0.91,2019-12-29 12:12:10
603327,福蓉科技,28.98,29.89,31.0,28.55,28.91,20190523,0.98,2019-12-29 12:12:10
